"phylum","genus","mean.difference (MA - VEN)","se (MA - VEN)","effect.size (MA - VEN)","p.val","q.val","diff.abn","structural.zero (MA)","structural.zero (VEN)"
"p__Proteobacteria","p__Proteobacteria;g__Collimonas",0.126133328789795,0.0730872810881373,1.7257904099304,0.0843851257488428,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Comamonas",-0.380546069495443,0.160732819195694,-2.36756918344177,0.0179053720438272,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Cronobacter",-0.15969370619204,0.186761277659066,-0.855068610547643,0.392513165721322,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Eikenella",-0.0677290588703489,0.109948236490867,-0.616008596699727,0.537888846009913,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Enterobacter",0.0265723724882827,0.118997314527312,0.223302287062822,0.82330024738628,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Ewingella",0.0389967984740976,0.109956905977914,0.354655290882144,0.722847849014018,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Gallionella",-0.213779934641393,0.0956277160261961,-2.23554366375153,0.0253816784034016,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Helicobacter",-0.665241765613269,0.359572038217253,-1.85009315215809,0.064300124750907,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Herbaspirillum",-0.0373939620484716,0.102582475099371,-0.364525831651541,0.715465387894425,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Histophilus",0.182564611854495,0.114183733855755,1.59886706879917,0.109850142624742,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Hylemonella",-0.802125657718976,0.288053179902644,-2.78464434237483,0.00535864644826634,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Ideonella",-0.0851717364395329,0.118064660692386,-0.721399070137042,0.47066401854611,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Janthinobacterium",0.0453662071319728,0.0998447078139794,0.454367668805186,0.649564218734372,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Kaistobacter",0.0667870622316868,0.110904646400034,0.602202562287476,0.547039310311163,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Kingella",0.255319227731976,0.107614254990767,2.37254095894528,0.0176662042954091,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Lautropia",-0.144138475064081,0.158234559263265,-0.910916526296056,0.362339357314137,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Leclercia",-0.351429873452688,0.146810775923737,-2.39376075251617,0.0166766228012893,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Limnobacter",0.115406023337135,0.128165028146635,0.900448624761337,0.367881554029662,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Limnohabitans",-0.217338463220094,0.131812129911306,-1.64885024895915,0.0991783176216909,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Massilia",0.173461011876562,0.107923898114093,1.60725302650934,0.107998874097036,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylibium",-0.278943713082539,0.106411421608693,-2.62137004529738,0.00875771443891665,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylobacillus",-0.0254338992718401,0.0928240212572875,-0.274001265268857,0.784083649312919,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methylobacterium",-0.19801258336499,0.110930931673868,-1.78500784566687,0.074260044295965,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Methyloversatilis",-0.318494265176335,0.136954547520495,-2.32554720483943,0.0200427188667452,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Morganella",-0.507981062416369,0.224261983536551,-2.26512338117074,0.023505109198782,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Nitrosomonas",-0.101915942307881,0.110595987433212,-0.921515731928587,0.356781231563709,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Oceanimonas",0.0210357039112372,0.0927761633485192,0.226736083407711,0.820628967223323,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Paracoccus",0.155591093105696,0.0828344434649342,1.87833812357974,0.0603349243762522,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Plesiomonas",-0.175025855969652,0.189398053041756,-0.924116447654635,0.355425690716215,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Proteus",-0.122688502297053,0.152605325952998,-0.803959504891991,0.421420362425815,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Providencia",-0.157744557819975,0.0947571348505234,-1.66472485759318,0.0959676613498531,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Pseudoalteromonas",0.0970048709787452,0.0893890512707577,1.08519857409516,0.277833715623244,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Rahnella",0.0359478001690523,0.142753344520283,0.251817568897272,0.80118207681911,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Ramlibacter",-0.21408259184763,0.123162700343795,-1.73820963043229,0.0821738828011233,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Raoultella",-0.288645371903159,0.179360025986326,-1.60930714809979,0.107549196851935,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Rhodocyclus",-0.358450874126195,0.149320702465709,-2.40054371702753,0.0163707351576837,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Rhodoplanes",0.0906144944564721,0.0934120049012704,0.970051917333805,0.332020614308222,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Schlegelella",0.0209841380782535,0.166879809176699,0.125744020093136,0.899934555398131,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Serratia",-0.933276914056001,0.335973874576666,-2.777825850989,0.00547239392613634,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Shewanella",-0.0320982162928303,0.0780024067081099,-0.411502896480411,0.680703817814677,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Sodalis",0.0710670910502721,0.0778815053436124,0.912502791731166,0.361504100593021,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Sutterella",-0.623884913138046,0.304533021235203,-2.04866096493423,0.0404952787279823,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Thauera",0.0757642599909251,0.0825542408682432,0.917751277149349,0.358749095587697,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Thiomonas",-0.461632179973022,0.215583763854934,-2.1413123684196,0.0322488563719735,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Thiothrix",-0.00909500266519164,0.121498127505697,-0.0748571426729617,0.94032837602974,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Tolumonas",0.186433326706091,0.172595937014787,1.08017216355515,0.280065521669126,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Vogesella",0.0268359922205518,0.09012807373677,0.297753975070294,0.765890944581322,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Xenorhabdus",-0.157717489572052,0.108089814140022,-1.45913369198453,0.144528314633688,1,FALSE,0,0
"p__Proteobacteria","p__Proteobacteria;g__Yersinia",-0.305114204811131,0.11356126670554,-2.68678056931402,0.00721443299158485,1,FALSE,0,0
"p__Spirochaetes","p__Spirochaetes;g__Treponema",0.840152092067461,0.39822678046084,2.10973277863235,0.0348813794338176,1,FALSE,0,0
"p__Tenericutes","p__Tenericutes;g__Bulleidia",0.359201122834294,0.403392151533652,0.890451441528178,0.373223531075796,1,FALSE,0,0
"p__Tenericutes","p__Tenericutes;g__Clostridium",-0.654545078083379,0.339273619285627,-1.92925426816734,0.053699304061533,1,FALSE,0,0
"p__Tenericutes","p__Tenericutes;g__Coprobacillus",-0.420733833027303,0.157616439165472,-2.66935248159997,0.0075997648833603,1,FALSE,0,0
"p__Tenericutes","p__Tenericutes;g__RFN20",0.469433368476305,0.289139412990511,1.62355371625421,0.104471090268934,1,FALSE,0,0
"p__Tenericutes","p__Tenericutes;g__Sharpea",0.0768937367066985,0.0771660954227659,0.996470487270669,0.31902159970193,1,FALSE,0,0
"p__Tenericutes","p__Tenericutes;g__Ureaplasma",0.234837818808572,0.0875758010382605,2.68153777669673,0.00732846396385476,1,FALSE,0,0
"p__Verrucomicrobia","p__Verrucomicrobia;g__Akkermansia",-0.752322693325604,0.334800292216084,-2.24707896264334,0.0246349811385114,1,FALSE,0,0
